OTUID	T00C01	T00C02	T00C03	T00C04	T00C05	T00C06	T00C07	T00C08	T00C09	T00C10	T00C11	T00C12	T00C13	T00C14	T00C15	T00C16	T00C17	T00C18	T00C19	T00C20	T05M01	T05M02	T05M03	T05M04	T05M05	T05M06	T05M07	T05M08	T05M09	T05M10	T05M11	T05M12	T05M13	T05M14	T05M15	T05M16	T05M17	T05M18	T05M19	T05M20	T12M01	T12M02	T12M03	T12M04	T12M05	T12M06	T12M07	T12M08	T12M09	T12M10	T12M11	T12M12	T12M13	T12M14	T12M15	T12M16	T12M17	T12M18	T12M19	T12M20	T21M01	T21M02	T21M03	T21M04	T21M05	T21M06	T21M07	T21M08	T21M09	T21M10	T21M11	T21M12	T21M13	T21M14	T21M15	T21M16	T21M17	T21M18	T21M19	T21M20	T30M01	T30M02	T30M03	T30M04	T30M05	T30M06	T30M07	T30M08	T30M09	T30M10	T30M11	T30M12	T30M13	T30M14	T30M15	T30M16	T30M17	T30M18	T30M19	T30M20
OTU5057	0	0	0	2	1	0	0	0	1	0	2	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	2	1	0
OTU5058	12	7	13	5	12	6	17	11	12	13	10	14	0	9	8	7	0	3	17	12	3	1	1	2	3	5	1	1	6	4	0	2	2	2	0	2	3	2	0	2	6	7	4	0	3	4	0	5	1	0	1	0	2	5	2	1	1	3	2	5	4	2	0	0	4	1	3	6	2	7	5	2	8	4	5	2	5	2	3	0	2	2	7	1	0	1	2	2	3	2	0	3	2	1	1	7	3	2	3	1
OTU5060	0	0	1	0	2	0	1	0	0	0	1	1	0	2	1	0	0	1	1	0	2	1	4	0	0	1	0	3	0	1	1	1	1	0	0	0	2	2	1	0	2	0	2	0	2	0	0	1	0	1	1	0	2	4	1	1	3	0	3	4	1	0	2	0	2	1	3	1	2	1	1	2	1	0	3	1	4	1	2	2	1	1	0	1	4	4	0	0	0	1	3	0	1	1	0	1	3	2	1	0
OTU5063	5	4	3	1	5	4	3	0	1	2	2	5	0	0	9	9	0	7	8	6	0	2	0	2	1	1	0	3	0	2	2	1	0	0	0	0	2	0	0	1	0	3	1	0	2	2	0	1	0	2	3	0	3	2	3	1	0	1	4	5	2	0	0	0	5	1	0	2	0	6	6	4	1	1	2	3	2	2	2	1	1	3	4	0	0	1	0	0	1	1	3	0	0	1	0	2	2	0	3	2
OTU5067	0	0	1	0	0	0	2	1	1	1	1	1	0	0	2	0	0	0	1	1	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	2	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	2	1	1	0	0	0	0	1	0	0	0
OTU507	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	2	3	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	1	2	0	0	0
OTU5071	0	0	2	0	0	1	1	0	0	0	0	0	1	1	4	1	0	1	0	1	2	0	0	0	0	2	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	2	1	0	1	0	0	0	0	2	0	0	0	1	1	0	0	0	0	3	0	1	1	1	0	0	0	3	1	0	0	0	1	0	1	0	1	0	0	0	0	1	1	4	0	0	0	0	0	0	0	1	0
OTU5073	2	2	0	0	3	2	1	2	1	3	2	2	1	1	4	2	0	8	1	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	2	3	1	0	0	0	0	0	1	0	1	5	1	2	3	2	0	1	0	0	0	1	0	1	1	2	2	2	0	0	0	1	0	0	0	2	0	1	0	0	1	1
OTU5075	3	2	1	7	4	3	1	2	3	0	1	3	1	2	5	3	2	1	8	1	4	3	0	5	1	4	0	7	2	1	1	8	6	1	0	4	3	5	3	1	6	1	1	1	2	1	3	0	4	5	1	4	5	0	3	2	8	0	7	1	4	0	3	0	9	1	4	4	7	2	6	4	4	6	5	5	3	5	8	6	0	1	0	2	1	6	3	0	1	1	11	2	0	1	0	1	0	2	0	3
OTU5078	1	0	1	0	0	1	1	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	2	0	1	0	0	2	0	0	1	0	6	0	0	0	0	0	0	4	0	0	0	0	0	2	3	2	1	1	1	0	0	0	0	0	1	2	0	0	0	1	0	0	1	0	0	0	0	0	0	2	1	0	2
OTU5079	2	1	2	0	3	0	0	0	2	3	3	2	1	4	3	5	0	1	0	5	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU508	0	6	1	1	0	0	1	1	0	1	0	4	2	1	4	1	1	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5081	1	0	0	0	1	0	0	0	1	1	0	2	1	1	0	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5082	3	1	2	1	3	4	3	0	1	4	2	1	0	1	2	1	1	1	2	0	1	2	0	0	0	3	0	1	0	3	0	2	1	1	0	1	2	0	0	1	0	0	0	1	0	1	0	0	1	1	0	2	2	1	1	0	3	0	2	1	1	3	0	0	1	0	1	0	0	1	2	0	2	1	2	1	0	1	1	1	0	1	1	3	2	0	0	2	1	1	0	1	0	0	0	0	0	0	4	0
OTU5083	2	0	0	2	1	1	0	0	1	0	5	8	1	1	2	1	1	0	2	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	1	0	1	2	0	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	2	1	0	2	0	0	1	0	0	0	0	0	0
OTU5084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5086	2	1	1	2	2	3	3	0	2	4	3	2	0	8	4	2	1	4	3	7	0	1	0	0	1	1	0	2	0	1	1	1	1	0	0	2	0	0	0	1	2	1	1	0	0	2	1	1	0	0	0	0	1	1	0	1	1	5	1	1	0	1	0	0	1	0	2	0	1	3	1	0	0	0	1	0	2	2	1	3	0	1	2	0	2	0	0	1	0	0	0	0	1	0	0	1	1	0	0	1
OTU5087	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU509	0	0	0	0	0	0	1	0	0	2	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5090	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	3	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	1	1	0	0	1	0	0	2	1	1	0	1	1	0	0	0	1	0	0	0	1	1	0	0	1	3	2	0	0	1	1	0	0	1	0
OTU5092	10	20	15	19	25	16	28	18	12	17	18	16	6	19	49	41	4	44	43	58	14	7	10	5	14	13	3	12	16	9	9	15	5	8	2	12	15	3	4	9	15	19	16	2	4	19	13	7	6	9	9	11	19	17	14	12	12	15	16	22	18	2	12	2	34	7	13	23	25	31	32	21	15	15	49	13	11	19	9	6	2	22	15	3	10	10	10	16	17	10	21	7	9	10	5	13	19	9	31	9
OTU5093	0	0	0	0	0	0	3	0	0	0	0	1	0	1	3	1	0	0	3	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	2	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	2	1	0	1	0	1	0	0	0	2	0	0	1	0	1	0	0	0	0	2	0	0	0	0
OTU5094	1	0	1	0	1	0	1	0	0	0	0	1	0	0	3	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5097	1	2	0	3	1	0	2	0	0	1	1	0	0	1	2	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5098	0	1	1	0	0	1	1	1	1	2	1	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	0	0	0	1	0	2	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	2	3	1	1	0	1	2	0	0	0	1	0	0	1	1	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	1	4
OTU5099	6	3	7	5	4	5	2	0	0	4	3	2	0	5	0	3	0	4	2	7	2	0	0	4	0	2	1	1	0	2	1	13	1	1	0	2	0	1	0	0	2	0	1	0	1	0	0	0	1	0	0	0	0	0	2	1	1	2	3	2	0	0	2	0	0	0	0	2	0	1	2	1	0	0	1	1	1	1	2	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	2	0	0	0	4
OTU5100	1	1	2	0	2	1	1	0	1	1	1	4	0	1	3	7	0	3	0	3	184	135	360	430	117	950	105	39	137	69	135	33	89	228	90	105	137	86	159	957	306	88	494	26	321	199	85	398	352	488	282	306	154	236	412	625	47	57	42	313	114	1624	498	1615	548	4	186	275	160	17	69	689	55	482	310	94	286	98	1352	590	2	37	245	718	148	258	9	157	228	564	110	751	216	594	546	166	125	66	133	14
OTU5101	2	1	0	0	1	1	1	1	0	0	1	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	3	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5103	1	3	0	1	0	0	1	0	0	2	0	1	0	0	0	0	0	1	1	2	0	0	0	0	1	1	1	2	0	0	1	0	2	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1	1	1	1	1	1	0	0	0	1	0	0	4	0	3	2	0	0	1	2	0	3	1	0	1	0	1	3	0	0	0	0	3	0	2	0	1	0	1	1	1	2	2	3	0
OTU5104	6	4	2	1	2	4	7	0	5	6	9	4	0	2	3	2	0	0	7	0	0	0	1	4	0	1	0	2	3	2	0	2	0	0	0	1	2	2	0	2	0	2	0	0	2	0	1	0	1	1	0	0	0	1	0	0	0	1	2	3	2	1	3	1	1	0	1	3	1	1	7	2	1	1	1	4	1	1	0	0	0	0	1	0	2	0	1	0	1	0	3	0	0	1	1	0	1	0	3	1
OTU5105	0	1	1	0	1	2	2	0	0	4	2	0	0	1	3	1	0	0	0	1	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	3	2	1	0	0	0	0	3	0	0	1	1	3	3	0	0	2	0	1	0	0	1	0	0	0	1	0	0	1	1	0	2	0	1	0	0	1	0	0	0	2	0	0
OTU5106	0	1	0	0	2	1	1	2	1	0	1	0	0	1	1	0	0	2	0	0	0	1	1	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	2	1	2	1	0	0	0	1	1	0	2	3	2	1	0	0	0	0	0	0	1	1	0	4	0	3	1	0	1	1	1	0	0	1	1	0	0	1	0	1	1
OTU5107	1	1	5	0	1	2	1	1	3	1	2	0	0	0	0	6	1	2	2	7	1	0	1	1	0	1	0	0	0	1	0	1	0	0	1	1	2	0	0	0	2	3	1	0	0	2	1	0	1	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	2	1	0	2	1	3	4	1	0	1	1	0	0	0	1	1	2	0	1	0	0	1	0	1	1	1	2	0	0	0	0	1	2	1	3	1
OTU5109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	1	0	1	2	2	0	0	0	1	2	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	2	1	1	0	1	1	0
OTU511	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	1	0	1	0	0	1	1	0	2	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	3	1	1	1	2	0	1	0	1	0	2	0	1	0	2	0	0	0	1	0	2	0	3	0	0	0	0	1	0	0	1	0	0	0	0	0	2	1	0	0	0	0	3	0	0	0	0	3	0	1	0	0
OTU5111	3	1	4	0	1	0	0	2	0	3	0	2	0	2	3	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	2	0	1	2	0	0	1	0	0	2	0	0	2	0	0	1	3	1	3	0	0	4	3	2	0	2	3	4	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	1	0	1	1	0
OTU5114	0	1	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	2	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1
OTU5119	1	2	0	5	4	1	3	4	0	5	4	7	0	2	24	12	1	8	11	13	5	6	2	3	0	1	2	3	5	3	0	2	3	0	1	3	4	2	1	1	3	3	3	1	1	5	3	2	2	6	2	3	7	5	6	5	2	2	9	6	6	3	2	0	5	3	3	6	9	15	6	3	4	5	8	7	5	22	6	4	2	2	2	1	4	1	7	2	4	4	10	1	2	4	1	10	2	2	5	4
OTU5122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	3	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	2	0	1	0	0	0	1	0	2	0
OTU5125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5126	4	2	0	0	4	0	1	1	4	2	3	1	0	1	2	5	0	1	4	2	1	0	4	2	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	1	1	0	0	2	1	0	2	2	1	1	0	0	1	1	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1
OTU5128	88	96	69	94	118	69	123	77	53	76	121	99	23	50	118	176	32	265	119	190	39	16	32	38	31	39	12	33	49	60	35	62	40	14	14	36	38	24	21	25	27	46	35	3	31	38	20	31	28	24	24	31	26	49	29	42	38	36	68	40	48	11	14	11	48	16	48	52	32	75	83	35	47	43	71	49	42	35	35	48	6	59	43	25	26	35	36	32	53	34	34	28	19	21	27	39	31	26	98	50
OTU5144	8	5	6	10	9	3	16	12	3	8	4	15	4	5	8	9	1	9	13	11	0	1	2	4	5	3	1	6	6	6	0	4	2	0	1	2	2	0	1	2	8	6	3	0	2	3	3	1	0	1	0	5	4	2	2	0	6	5	8	7	6	1	0	0	5	1	2	9	4	19	12	8	11	3	8	2	0	0	2	2	1	3	7	2	0	7	4	0	6	1	4	2	1	3	3	2	2	2	14	12
OTU5146	13	6	6	11	13	7	16	8	5	6	5	5	4	16	26	22	3	24	11	29	9	6	5	9	5	12	1	6	5	11	6	16	1	5	3	3	9	3	6	5	21	18	11	0	7	9	7	9	3	7	6	6	9	8	7	5	11	13	17	9	6	3	4	1	7	4	11	14	10	13	26	7	8	15	11	10	11	12	6	20	2	10	20	3	3	9	2	8	16	6	9	12	8	5	6	15	4	6	8	8
OTU5148	3	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5149	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0
OTU5151	33	29	24	34	46	36	47	43	26	57	36	35	9	38	41	41	18	34	36	42	14	10	13	9	13	16	9	15	14	17	7	9	5	1	8	15	4	9	5	5	26	22	11	1	15	8	13	11	11	8	10	13	16	16	20	16	24	25	32	27	19	5	5	0	34	9	15	20	24	23	29	15	8	20	47	15	13	13	15	18	8	12	19	1	13	14	11	11	20	13	29	7	8	9	11	19	18	7	36	16
OTU5152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5157	0	2	2	1	1	1	2	2	2	1	4	1	0	7	2	3	2	3	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	2	0	2	0	0	3	0	0	0	1	0	0	0	1	0	2	1	1	2	0	0	0	1	0	1	0	0	3	2	1	0	1	2	0	1	1	0	0	2	2	0
OTU5161	1	0	1	1	1	1	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5169	1	1	2	0	0	1	0	6	0	2	2	2	0	1	0	2	0	1	2	1	0	0	3	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5171	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	1	0	1	2	0	2	0	0	2	1	0	0	1	0	1	0	0	1	2	0	0	1	0	2	0	0	0	0	0	1	0	3	1	1	1	0	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	4	2
OTU518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0
OTU5185	3	1	1	0	1	0	0	0	0	1	0	0	0	0	2	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5186	0	1	0	1	0	0	1	0	0	0	0	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5190	1	1	2	1	1	0	0	1	2	0	2	0	3	1	0	0	0	1	0	0	0	0	1	1	3	0	2	0	0	0	1	0	1	0	2	1	0	0	0	0	3	6	0	3	0	1	2	1	2	1	0	2	1	2	0	0	0	0	0	3	2	1	1	2	5	1	0	1	0	0	0	4	0	1	1	1	2	0	0	1	4	1	1	2	2	1	0	2	0	1	0	4	0	0	0	1	1	0	0	1
OTU5194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5195	1	16	8	10	15	9	16	6	8	6	4	19	4	4	50	18	8	16	24	19	26	26	7	41	11	18	3	8	18	11	12	31	13	2	4	19	11	5	15	10	23	5	5	1	22	24	12	8	15	24	5	29	25	6	22	23	21	3	46	9	15	5	19	0	36	6	22	18	32	22	32	18	4	34	51	23	23	25	25	20	14	10	22	1	11	13	6	1	14	5	48	10	11	5	4	30	5	6	11	7
OTU5197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
