"Method","GroupBasedOn","Group","Process","bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","bin10","bin11","bin12","bin13","bin14","bin15","bin16","bin17","bin18","bin19","bin20","bin21","bin22","bin23","bin24","bin25","bin26","bin27","bin28","bin29","bin30","bin31","bin32","bin33","bin34","bin35","bin36","bin37","bin38","bin39","bin40","bin41","bin42","bin43","bin44","bin45","bin46","bin47","bin48","bin49","bin50","bin51","bin52","bin53","bin54","bin55","bin56","bin57","bin58","bin59","bin60","bin61","bin62","bin63","bin64","bin65","bin66","bin67","bin68","bin69","bin70","bin71","bin72","bin73","bin74","bin75","bin76","bin77","bin78","bin79","bin80","bin81","bin82","bin83","bin84","bin85","bin86","bin87","bin88","bin89","bin90","bin91","bin92","bin93","bin94","bin95","bin96","bin97","bin98","bin99","bin100","bin101","bin102","bin103","bin104","bin105","bin106","bin107","bin108","bin109","bin110","bin111","bin112","bin113","bin114","bin115","bin116","bin117","bin118","bin119","bin120","bin121","bin122","bin123","bin124","bin125","bin126","bin127","bin128","bin129","bin130","bin131","bin132","bin133","bin134"
"CbMPDiCbraya","Group","T12M_vs_T21M","HeS",3.01005248467112e-06,0,0,0,0,0,1.00392900734492e-06,5.73400698235356e-06,0,0,0,2.24386173728738e-05,3.08310690876432e-06,0,9.08611711506323e-06,3.55647445475412e-06,0.000236446014673162,0,4.1222309943922e-07,0.000228704787196001,0,4.67083952786917e-05,5.3712374814597e-06,1.23634924504234e-06,0,0.000207416885522347,0,0,0,0,0,0,0,0.000559185650170556,0,0,0,0,0,0,0,5.96032805645623e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71431265321516e-07,0,0,0,7.67406275623932e-06,0,0,0,0,0,0,3.15379370574221e-05,2.00653882016779e-06,2.12111162369929e-05,4.13235921890895e-07,1.69100072077631e-05,8.23884351882313e-07,4.5689780338167e-06,0,0,0,4.22853735967989e-06,8.54517575409892e-06,0.000196677728072485,1.06844837743888e-05,0,1.47765037934395e-06,0,0,0,0,0,0,0,5.33036270423075e-05,0,0,9.86750671750663e-05,0,0,0,0,3.95221884626725e-06,0,0,0.000208663640521699,1.4187594198186e-05,0,0,0,0,0,3.76349713707138e-05,0,4.76844983911899e-06,0,0,3.01871534873948e-06,0,3.03103118598159e-05,0,0,0,4.19939324875182e-07,2.61840563234102e-06,2.2527276924131e-05,0,2.93335407425253e-05,0,0,0,0,0,0.000378554885878821,0,0,0
"CbMPDiCbraya","Group","T12M_vs_T21M","HoS",1.17832390183925e-06,3.15292998109045e-06,0.00200042354869124,0.000237148500767148,4.05091620381107e-05,2.59878800686519e-06,8.88551982555374e-07,1.07285905016212e-06,2.76032315260639e-06,0.00354724021955515,0.00159623795572336,8.29258185454271e-07,0.000163542960213245,0,2.24091502965388e-06,1.01896107093375e-05,7.70944569416902e-05,3.77578111432354e-05,4.3393142938832e-06,0,0.000251320435908491,0,0,4.5854446657681e-05,0.000526374337076511,0,0.033573458898169,9.90195669266866e-06,9.05016482813977e-06,0,0.0108486341326824,4.63338126183544e-05,0,5.27198996104451e-06,0,0,0,0,0.000539906616727081,0.00182594318644285,0.0169183978544446,6.48554856609207e-06,0.000871489928777711,1.88270977843423e-06,0.0131343283714417,0,9.98519754100127e-07,4.73400562900091e-07,0.00265292647445595,0.00236198578425085,0.00321528368033202,0.0138284383071894,1.25005405473157e-06,2.15000743710821e-05,0,0.000115010768949301,0.0172934124338622,5.63634953598061e-05,0,3.54628321276076e-06,6.98475545370064e-06,0.000593611517246104,0,0,3.54448701790175e-06,0,0.000619847620276844,0.000165974981260597,2.1957813735825e-05,9.4200739672494e-05,1.59146919042819e-06,5.89752729136152e-07,1.59934892674979e-06,9.05298452848021e-05,1.06244687564041e-05,0.000377545723948568,0.000763021814933848,1.18056525177522e-06,0.000941295505107018,1.6046692330785e-05,0,0,0,0,0.0140127380175517,0,0.000426883458257245,1.14205053358378e-05,0.000617459095342371,0.00114743649276254,0,0.000102672428902223,0.000154687826181361,0,0.000291885699909138,0.020436161590507,3.13873028378975e-05,0.000563784855486889,0,9.42413051706982e-07,0,0,2.6157643355213e-06,1.76767399404993e-07,0.0485233226917987,8.83901992476814e-05,0.00118271567792235,0.00312022005774814,9.35558589786919e-05,2.85607182665228e-06,1.12797245574945e-06,9.62866362165651e-06,3.25847286802595e-06,2.89362824137883e-06,2.32624398580573e-06,3.47604289816648e-05,6.38712603002255e-05,1.48851337025402e-05,8.65894745901608e-06,0.000753230323316632,0,1.78368375324781e-06,4.20076749920885e-06,3.97121946683916e-06,0,2.93488827836388e-05,0.00116589991643541,2.84096914296399e-06,7.10515233292266e-07,0.00012811527835029,0,0.000491719898518935,0.000231915069031359,4.61682632936973e-05
"CbMPDiCbraya","Group","T12M_vs_T21M","DL",0.000208270753051358,0.000322083713166814,0.0020676746082441,0.00065548610806541,0.000674236019603267,0.000262551296944137,0.000151154830971577,0,0.000901740871462443,0,0.000342567220766244,0.000171520886787809,0.000403054072438294,0,6.33924282863913e-05,0.000158469828698581,0.00277526083306332,0.000834869570213117,0.000295339835738107,0.000450398609675882,5.9038866885916e-06,0.00021808077291932,0.00104116171380227,0.000691042101818827,0.000277551105911652,0.000629688183724327,0.0885941209778565,0.002413193905378,0.00716899316034792,0.0253573937738619,0.0145623965575277,2.47947489158596e-05,0.000229529128440618,0.0010470557184856,0.00161221628674431,0.00529029474449451,0.00018204432439053,0.000315663483685741,0.000603592751612059,4.55791580628455e-05,0.187543724206078,0.00016760233142475,0.00053544728030736,0.00065942142422229,0.000996380212693424,0.00243228888404513,0.000397024356784929,0.00115012632737469,0.000141639471152948,0.0526030527048081,0.00656756676339221,0.00817541080875068,0.000137978816601481,0.00096724344756778,0.00297858880538952,0.000697801282873924,0,0.000369678399927308,0.00102990464581717,0.000146054520582874,0.0019551659346324,4.3369575074075e-05,0.0134529125168826,0.000291120761779405,0.000408113732355753,0.00151137004442837,5.54201785432049e-05,0.000111952952090458,0.000196404232070523,0.000270344338100729,0.000148080205587438,0.000261910258475036,0.000281392371897387,0.0004549428386477,0.000839488121065219,0.000408319143449962,0.000919431198566529,0.00034100792113196,2.96681306757498e-05,0.000270634516189082,0.000578207532623456,0.000316961503048572,0.000617659078348589,0.00258778441291063,0.0995758375767097,0.00995872552007077,0.0137133181185403,1.19650633313419e-05,0.0151389876909244,9.74100605888455e-06,0.00046804350010106,0.000431897142856246,0.000300514777395797,0.00325259597376085,0.00593320276586715,0.0835432235405294,4.67077770902622e-06,0.00583163885558213,0.00269723824656337,0.000549582779436989,0.0130615681830823,0.0100154568880046,0.000272208567847501,0.000345942047156968,0.00709671766717391,3.70363895793682e-05,4.62599824907847e-05,0.00239372397129221,0.00182897455157149,0.000401624313303176,0.000117309972183294,0.000793708586961384,0.00024926867548054,0.000214301509707202,0.000382246729796039,0.000314965301383471,0.000848125607398308,0.000200651522322997,0.000471131917839474,0.000202429973118419,0.000139840356319886,0.000171906433431511,0.000278308159679671,0.000137334920657558,0.000672991137175192,4.33558573487848e-06,0.000149652228685296,0.000516344443649376,0.00016875485293208,0.000631940829594584,0.00178341881329202,0.000539856756738457,0.00062147086408688,0.000427237171578933
"CbMPDiCbraya","Group","T12M_vs_T21M","HD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CbMPDiCbraya","Group","T12M_vs_T21M","DR",2.36203124415043e-07,1.18094597866123e-07,1.27623498026925e-05,1.10795611882753e-05,4.17926899574144e-07,6.49883581089142e-07,1.56708273016107e-05,0.000253376084054876,3.89286476408023e-06,0,5.69019167780453e-05,0,0.000104866954241524,7.109007741348e-06,0,0,0.000639250431063804,2.04519647419424e-05,1.53791629308171e-06,0.00147148651122277,0.000340355225636884,7.9931375854317e-05,0.000104348310196023,3.87468809752584e-06,1.52032832611391e-06,5.96619986064435e-06,0,2.71853394210989e-05,0.000486078605150264,0.00130406352144559,0.00031385636041827,9.39625342709055e-05,2.23254433513503e-05,0.000836173449041238,0.000168512349146671,8.84597109144875e-05,0.000176453449476496,1.19038696507962e-05,3.71344082316203e-05,3.59773798180396e-06,0.00376088601124472,1.24663914867674e-06,0,2.9558391252755e-06,0.0001057589617065,2.52896697770883e-05,0.000190938013461972,1.24498984517874e-05,1.64871841974026e-05,0.0044900399383045,7.4907271441396e-06,1.24570230625377e-05,6.8041300004867e-06,8.11783684973353e-06,0.000333163967451875,1.42293278030111e-06,0,9.39535213896188e-06,0.00020441462662036,9.29601158019194e-06,0.000952742381177009,2.69755999854504e-05,0.00118986462116206,0.000804658962500845,1.48481225386973e-06,6.70609743428984e-05,9.7085838769872e-06,0,4.4933086781025e-06,8.28094967031426e-05,0,3.0820756383329e-06,3.15498071831376e-06,3.67996759847997e-06,6.24518671141461e-05,2.64414437799112e-05,2.33300017948587e-05,6.92215230827401e-06,3.83365203454286e-06,2.72045161163178e-06,9.59284067313008e-06,1.18781774124578e-07,1.25616806024364e-05,7.49849227356775e-05,0.00093286897400987,0,0,1.2249963146895e-05,0.000607073854814564,8.70520011317421e-06,0.000418822386790573,0.000251238493275463,5.96071525017029e-05,0.00196921643802992,6.95400003142131e-05,0,7.29920813626876e-05,0,1.84401993390395e-05,3.54954814073259e-07,0.00472484192223191,0.00243917153011097,9.28290833208378e-06,4.0932615869627e-05,0,0.000255277769570461,2.41902297822016e-06,0.000126827194105548,0.000297154700657782,3.25401798271264e-06,1.59907316620427e-06,0.000116389615883014,6.34789199345352e-06,1.79708398383973e-07,3.44708670621327e-06,1.89124774192667e-06,3.21699423972969e-05,5.56763936420525e-06,3.81362641996374e-05,5.9188995842434e-06,4.57140491639016e-06,1.1421482672424e-05,3.51865852894994e-07,5.89289081651895e-08,9.5717294217989e-06,9.13972739633851e-06,2.18022077814497e-05,1.17761772943555e-06,8.69178090039696e-05,0,1.48488919887438e-05,4.00067210042838e-06,8.16398017588643e-06,1.70689364472378e-05
"CbMPDiCbraya","Group","T12M_vs_T30C","HeS",1.48091922605758e-06,0,0,0,0,0,8.85084160863655e-07,0.0180162426041622,0,0,0,5.32965282694173e-07,2.91576108243406e-05,0.0555684673336477,0,0,0.00721016802332747,0,0,0.000129724588574888,0,1.0791711157513e-05,7.29286203272405e-05,2.25087160022786e-05,0,1.33758539586561e-05,0,0,0,0,0,0,0,0.00080829543577132,0,0,0.00021996630443466,0,0,0,0,0,0,0,0,0,1.01881346821039e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67858145410312e-07,0.00237863557818262,0,0,0,0,0,0,6.13430165598322e-05,0,2.98951210861608e-07,0,1.41455992164485e-06,1.82847232961325e-06,0,0,1.23175439206022e-06,8.45707471935978e-06,6.03087043975312e-06,4.19842701738258e-06,1.88022793705536e-05,0,0,0,0,0,9.73492335726719e-05,0,0,2.23809793723234e-05,0.00140831969908323,0.000750715301316772,0.000257158324962136,0,0,0,1.5989552045138e-05,0,0,0,0,9.51495899202089e-05,0,0,0,0.00032254262641062,0,0,6.39677708009627e-06,3.62008973244326e-05,0.000861386129065187,0,3.17811573049579e-06,3.07371986163331e-05,0,0,0,1.32355172696205e-06,9.88250677499286e-05,0,0,0,0,2.29530580535807e-06,0,0,0,0.000358511029412242,0,0.000174328016901524,7.08215297450425e-07,0,0
"CbMPDiCbraya","Group","T12M_vs_T30C","HoS",7.01241940482912e-06,9.66116662245034e-07,0.00174107480601394,5.72761653329761e-05,2.77186916842275e-05,1.0287108998547e-05,6.1170665506189e-06,0,2.65365478783025e-05,0.00224502298241905,0.000189730776008415,8.89168594128904e-07,9.7608051954151e-06,0.039214373194132,0,2.36038332625218e-06,0,9.70057156555418e-05,1.18509140562156e-06,0.00276136780062644,0,0,0,2.88612985562951e-05,0.000360374207526661,1.1723058586846e-07,0.0127853098116139,2.04557114167832e-05,0.000380219850311441,0,0.00080771318192,0,0.000149990803197485,0,0,0,0,1.17208631053349e-07,0.000358974470246505,0.000150658659114351,0.102062048832131,0,6.5426130400246e-05,3.52156175204481e-07,0.0031510603721952,1.11501377878637e-05,0.000275347080880198,1.17417865467372e-06,0.00132282517584458,0.0116788895131484,0.00213283602474262,0.00548968315489656,4.64059469411042e-06,0,3.40393683499633e-05,2.94146672492186e-07,0.0115165708262323,0.000171233165624892,2.21951381817911e-05,4.67551898260707e-07,1.63783715879733e-06,7.1100885542978e-05,0,0.0023239321599214,8.03566864754324e-06,0,5.53127379559973e-05,0,1.29996978978453e-05,0,3.53590118334826e-06,0,1.04920655267011e-05,3.59832732386914e-05,8.19128133014106e-06,0.000186754104810356,0.000336824198947691,2.72371400557623e-06,0.000424192151445703,2.23289619483139e-05,0,0,1.17575780651261e-07,0,0,0.000145202582237498,0.00755420306477306,0.000320956950635656,0.0134902555012187,0.000483435430498783,1.95930660893381e-06,0.011029129013193,0.00242918383330099,0,3.58549597504148e-05,0.0546459410095976,0,0.000156322503349589,0,0,0,0,8.1402284486137e-06,0,0.0351148139036212,0,0,0.0017039675730844,0,7.9757989243122e-06,1.16957023231583e-06,7.11488796018715e-05,2.85030998421163e-06,5.03367573639866e-06,0,2.9762327886288e-05,1.22973859271058e-06,2.33276381480532e-05,3.11610202791618e-05,5.23137442196595e-05,1.06139503815173e-06,0,1.05901407134649e-05,5.98350146986797e-06,3.54408846044797e-06,0,0.00153725610034,1.06552323441038e-06,0.000513513263025616,2.24504636880742e-05,1.06975674141033e-05,5.93486125120973e-05,7.19227318307398e-05,0
"CbMPDiCbraya","Group","T12M_vs_T30C","DL",8.33478414594659e-05,0.000146958615572353,0.00102649893532404,0.000392742822806233,0.000438933340071788,0.000151508502592988,0.000192159644412676,0.0112760610922917,0.000391695230912238,9.45106957928869e-05,0.00110777194033917,8.79273183779617e-05,0.00094241033274866,0,2.96805380222908e-05,9.64065349716687e-05,0.00645107405468482,0.000430445540486565,0.00015948693662553,0.0250974646582865,0.0421803467536699,0.00110869679985957,0.000732372825233797,0.000273257120832084,0.000127193960020161,0.000494502366088546,0.0680648302764494,0.00132040873257586,0.00392685077968911,0.0149411554764932,0.0138168110548249,0.0175622282888817,0.00349239407224709,0.00379557732542174,0.00250500496262816,0.00597110261352853,0.00400449993633536,0.000167574569919284,0.000316206647531578,0.00154413832862797,0.0368401716976301,0.000236911360248503,0.000975431749096035,0.000416993564337548,0.0043352292671189,0.00138066252172388,0.000541493827111968,0.000694408090755256,0.000612476220181472,0.0230851734834653,0.00349245833261104,0.0136623746073541,0.000167765941080311,0.000365680639215115,0.0018659193535139,0.000613296056724128,0,0.000170917352938169,0.0011121337414531,0.000234771194429136,0.00225540792684479,0.00029050827432654,0.0065174424563344,0.00167183535817258,0.000203844678420011,0.000913455993493879,0.000657579821884392,0.000107714505312551,0.000104114696093737,0.000382006471284336,6.55349933326532e-05,0.000170320915675627,0.000139119347460214,0.000281174790233912,0.000421468040191644,0.000368647015903801,0.000523206466936614,0.000166437904181399,7.74631684664151e-05,0.000127047751378979,0.000306529290322187,0.000143538366511646,0.00030263301581625,0.00122728807737988,0.0515538237789488,0.00606999343302615,0.000353161330994087,0.000704677398887151,0.000479090052477136,0.00156399295116777,0.00244179254409393,0.0187879614605938,0.0262479471974964,0.0190971018038321,0.00496486884618173,0.00994590035133737,0.0056064458094386,0.00525133745335101,0.00228434373520946,0.000127596241779184,0.00723684062171307,0.00563524847878243,0.000148579400113963,0.00430748753688884,0.00393570159366827,0.00552397096488035,0.000791648631040097,0.00121137477987973,0.00148292178017054,0.000233480270430374,0.000161997873079386,0.0256297328005125,0.000181257416878724,0.000102264843983949,0.00025071915276084,0.000144161047762465,0.00082104194624943,0.000252329804213095,0.00036438060824427,0.000278265250570553,0.00010462921124825,0.000395290624566168,0.000111117684100917,4.4847604405408e-05,0.000370755494938924,0.00103423007271514,7.4954987136347e-05,0.000228102640959409,0.00582180490447543,0.000455895008702957,0.000931067473181118,0.000442741755936571,0.000357128205544885,0.000860967509554687
"CbMPDiCbraya","Group","T12M_vs_T30C","HD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CbMPDiCbraya","Group","T12M_vs_T30C","DR",1.00215061893241e-06,3.62165268848964e-07,4.342571806316e-05,6.22765901459491e-05,4.00948697967457e-06,5.92684087730043e-07,3.07643842915242e-06,0,4.38265090783397e-06,5.65393991445401e-06,9.91853606986782e-05,9.47349144942724e-07,0,0,0,0,0,2.22389717104131e-05,3.24894620042302e-06,0,0,0,2.83905556924142e-05,2.57425810843417e-05,1.64573014280171e-06,1.16074058072511e-05,0,0,4.03488927792054e-05,0.0005891924459804,0.000630039822975099,0,0,0,0,0,0,1.0262212646124e-05,4.06591780625325e-05,1.58112138452677e-06,0,7.67706376417578e-07,4.46067408747458e-06,9.18138488098845e-06,0.00065844110507663,6.856883350669e-06,1.85806537422791e-05,1.16463663180034e-05,5.80974936526699e-05,0.000394923328597212,2.13405093125183e-05,0.000109679354780047,2.93011456520545e-07,3.72333854558754e-06,0.000133311654782696,0,0,2.49673802733806e-06,0.000116832122512228,1.06177250025283e-06,0.000442570675015547,8.20620459756992e-05,9.92219024637979e-05,0,1.78241165141664e-06,3.15499832936482e-05,1.94292145164312e-06,4.72862459020945e-07,1.89416275855382e-06,4.33939195916579e-06,0,2.06006060617402e-06,3.60952683845296e-06,4.09141874557309e-06,0.000141780724263943,3.49894423440015e-05,7.34309392438435e-05,1.11511691219334e-05,2.89939343935345e-06,4.74243298163524e-06,4.99980024633555e-05,4.00799224249553e-06,3.01538332748465e-05,0.000197934768823285,1.12875490483609e-05,0,0,4.18030665471342e-07,0,0,0,0,0,0,0,0,0,1.3561435023173e-06,2.21385949643411e-05,4.42419262479776e-06,0.00305217847552521,0.00172010248054904,1.62402475955658e-05,0,4.88029395325703e-05,0,4.67963224591697e-07,0.000239822430520344,0.00011795549450908,1.29495905966942e-06,1.17941269545442e-07,0,5.27446104706825e-07,1.06897854214234e-06,4.19947843921204e-06,1.7225925914051e-06,2.65501569855049e-06,2.34813872210127e-07,2.02119827634223e-05,4.49450573262627e-05,4.50892626648322e-06,0,1.95426715126884e-06,1.18362840760182e-07,1.92965494864905e-05,2.38322211630124e-07,1.11183262443667e-06,3.67592071542606e-06,0,4.29999082887451e-06,1.41814564696011e-05,2.66925444088763e-05,1.21424905964455e-05,3.99246090818244e-06
"CbMPDiCbraya","Group","T12M_vs_T30M","HeS",4.93188796115296e-06,0,0,0,0,0,1.53905119003953e-06,0,0,0,0,1.29408027759338e-05,0,0,5.40476856622014e-06,7.13795460455924e-07,0.000138882552302449,0,6.50158933806863e-07,0.000180814569728517,2.26197018634281e-05,8.64017684221202e-05,7.40997569316521e-06,8.86571087642438e-07,0,0.000134622487216073,0,0,0,0,0,0,0,0.000482855758505673,0,0,0,0,9.12163395745053e-06,0,0,2.93083235638921e-07,0,0.000112095236449521,0,0,0,3.18127136155364e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89127015829522e-06,0,0,0,0,6.00378657069648e-06,0,2.39144391508432e-05,4.1660715135933e-07,1.19163099966884e-06,0,6.7836143145942e-06,0,2.91175720122923e-06,0,0,0,0,6.50270646125798e-06,0.000163245218343533,4.8101471639558e-06,0,0,0,0,0,0,0,0,0,7.14634746008007e-05,0.000534043153791219,0,1.23575934469447e-05,0,0,0,0,1.0653040627187e-06,0,0,0.000258314622991869,4.23318223144782e-06,0,0,0,0,0,8.36000976361384e-06,0,0,5.88456830806892e-07,2.71285472345551e-06,0,5.34899201217193e-07,1.68369785052244e-06,2.95835394293626e-07,0,0,4.03868495808562e-06,0,4.67396763316467e-05,0,3.53469199623589e-05,0,0,0,0,0,0.000203692885821557,0,0,0
"CbMPDiCbraya","Group","T12M_vs_T30M","HoS",1.18533248791249e-07,0,0.00340203986408336,4.21206648415786e-05,1.72714541126139e-05,1.12133527169154e-06,8.84674058324595e-07,1.17839268777857e-06,4.0451110103677e-06,0.00298858727731367,0.00102831673296468,1.06920443282611e-06,0.000145157030653914,0,1.17680926519214e-06,8.28711824632968e-06,0.000431574358082317,8.40710327219077e-05,6.82148143237146e-06,2.36748182057176e-05,8.98750297378845e-05,0,0,4.2569080657708e-05,0.000614454105982973,1.76341016609462e-07,0.023127986366817,3.08228564180348e-05,1.32874068269708e-05,0,0.011814645521707,1.5511318190819e-05,6.57670548020834e-05,4.00994340775213e-06,1.09535954320508e-05,0,1.42520102959412e-06,0,0.000135792500958585,0.00155663066864366,0.0124785120259866,1.456432744417e-05,0.000695077619157197,0,0.00966881538949426,2.12397557290413e-05,7.0614819696827e-07,5.40922543782268e-07,0.00244087225603341,0.00796145928126864,0.00376098745160435,0.0263581766942233,5.91021110146537e-07,2.35722364698157e-05,0,3.87504285774203e-05,0.0159093594633399,2.47906075231073e-05,0,3.54833140024204e-06,2.64176868436818e-06,0.000445989897698813,0,0,1.17519852369047e-05,0,0.000476094167389406,2.07436814490812e-06,6.00422265567377e-06,7.07533444733691e-05,3.20408656586018e-06,3.44774487463669e-06,2.13558670930586e-06,3.58051094708165e-05,1.67238833178073e-05,0.000280197765098375,0.000956873296836458,5.21743958001783e-06,0.000700245864879524,2.15898438626795e-05,0,0,1.08231401567457e-05,0,0.0182207222583995,7.24540141373233e-05,0.000125330091598707,3.57358608891981e-06,0.00215109857749756,0.000815160124680361,0,0.000675044781714599,0.00237384504902348,0,0.000423592043307263,0.0178682430555433,4.46140662923264e-05,0.000294761550666203,0,0,0,0,0,8.38805540909745e-07,0.0407011328408891,8.09454568500699e-05,0.00102749839355761,0.00209794309229688,3.33451670649025e-05,2.96687018157983e-06,3.38985014248611e-06,4.15279868235682e-06,4.63221696911019e-06,7.5495074039255e-06,0,3.9551231707827e-05,2.44314621140604e-05,1.16544005203867e-05,6.54247257115982e-06,0.000440282977598307,9.45836423763391e-07,7.96471780333553e-06,1.29948201088185e-06,1.5419418347893e-06,3.54870257909151e-07,1.43134206691658e-05,0.000991991957275611,1.96938909173439e-06,3.07161416950308e-06,0.000129372473725766,0,0.000393894743494133,5.72451073377048e-05,3.81831087689663e-05
"CbMPDiCbraya","Group","T12M_vs_T30M","DL",0.000198484082097773,0.000280613000496599,0.00137180630869491,0.000690737901379482,0.000631914179127516,0.00033046893407039,0.00019685550661761,0,0.000884535421434926,4.63659878083381e-06,0.000613554059943148,0.000154918525746643,0.000287694471164767,0,5.04953147321355e-05,0.0001360584584586,0.00295287520225595,0.000785338773029866,0.000238773518804757,0.000537642857631878,0.000107222058064762,0.000157417476812634,0.00073456707966938,0.000465305055015092,7.71320546359351e-05,0.000592624665510935,0.0763057361607359,0.000983038338579352,0.00676644888351125,0.0223270703601087,0.011720076911889,0.00013014179273186,0.00124909904676405,0.00099709355669732,0.000960011174128098,0.00508097706432494,0.000118023397176738,0.000278714488157426,0.000939054703919927,0.000133403889527469,0.208377188703287,0.000161821280654918,0.000638079347007493,0.000560083033795964,0.00170905650869126,0.00204066209416124,0.00049413535503917,0.000907094800656742,0.000103258137786288,0.04182885975078,0.00663624267030644,0.00799739152385881,0.000137927570109932,0.000783619879464106,0.00223652765283598,0.000698669691624073,0,0.000355391316935506,0.00102862265188371,0.000179136789780188,0.00230037690349778,6.28474678727621e-05,0.00984368580247969,0.000477441930069877,0.000296779580124164,0.00132215016861239,7.92813044125671e-05,0.000169804826494681,0.00019126394826269,0.000181260156753387,0.000121891805132958,0.000195972665835176,0.000204996528745641,0.00042610089396852,0.000579095037281634,0.000250853851355275,0.000461263074398427,0.000255097871081286,3.98879872925504e-05,0.000133187553054378,0.000467752214335138,0.00027572310910037,0.000446143539723464,0.00223858085550095,0.098341035358209,0.0107338144283067,0.021448664770741,4.57507506878198e-05,0.0148414466311844,0.000513104601434898,0.000614717255436323,0.00278409854828724,0.00177551345667632,0.00327086513291303,0.00814513440639874,0.0893717230730051,4.22597605484255e-07,0.00780806487810369,0.00480676884832148,0.000406612485037424,0.00898342277015667,0.00698374629897526,0.000205646065704067,0.000258964664661855,0.0130661376710486,7.90862953773894e-05,5.91060002078439e-06,0.00167205267275077,0.00124603927970866,0.000208457439891644,0.000100200297196997,0.000377742135248561,0.000190450378950715,0.00017923601617492,0.000328963312271073,0.000277277527446545,0.000608704911963129,0.000173013196402928,0.000569815202874339,0.000382179411318563,0.000134897425184083,0.000127997137482196,0.000225105490488102,9.54721378525582e-05,0.000535620131580654,1.4601350334621e-05,9.65824537188538e-05,0.000374040169714289,0.000961499464962387,0.000514715206897506,0.00159716623947688,0.000520290483172963,0.000729041320954025,0.000359464249645636
"CbMPDiCbraya","Group","T12M_vs_T30M","HD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
