OTUID	T05C01	T05C02	T05C03	T05C04	T05C05	T05C06	T05C07	T05C08	T05C09	T05C10	T05C11	T05C12	T05C13	T05C14	T05C15	T05C16	T05C17	T05C18	T05C19	T05C20	T12C01	T12C02	T12C03	T12C04	T12C05	T12C06	T12C07	T12C08	T12C09	T12C10	T12C11	T12C12	T12C13	T12C14	T12C15	T12C16	T12C17	T12C18	T12C19	T12C20	T21C01	T21C02	T21C03	T21C04	T21C05	T21C06	T21C07	T21C08	T21C09	T21C10	T21C11	T21C12	T21C13	T21C14	T21C15	T21C16	T21C17	T21C18	T21C19	T21C20	T30C01	T30C02	T30C03	T30C04	T30C05	T30C06	T30C07	T30C08	T30C09	T30C10	T30C11	T30C12	T30C13	T30C14	T30C15	T30C16	T30C17	T30C18	T30C19	T30C20
OTU7303	0	0	2	0	0	0	0	0	2	1	0	1	0	1	1	0	2	0	0	0	0	0	1	0	3	2	0	0	0	1	1	1	1	0	1	0	0	2	1	0	0	1	0	0	1	1	0	0	4	3	1	1	0	0	2	1	0	0	0	0	2	1	1	2	2	1	1	3	1	0	1	4	0	0	1	1	3	0	1	1
OTU7304	3	0	2	0	1	3	0	1	0	1	2	1	0	3	1	1	0	0	2	2	1	0	5	5	6	5	6	2	4	1	2	6	3	4	4	2	0	6	5	1	4	3	3	0	2	0	3	3	2	3	2	2	4	6	1	1	4	0	0	0	1	0	1	1	0	0	0	1	1	0	2	2	0	2	1	1	2	1	4	3
OTU7305	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
OTU7307	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU7308	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0
OTU7312	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	1	4	2	2	0	2	4	2	2	0	2	4	2	1	0	2	0	2	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
OTU7318	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0
OTU7320	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	1	0	0	0	3	0	0	1	0	1	1
OTU7321	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0
OTU7336	0	0	0	1	0	1	0	0	1	1	1	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7342	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU7343	0	1	2	0	2	0	1	1	2	0	1	4	1	4	1	1	3	1	0	0	0	0	1	0	2	0	1	0	1	0	1	2	0	0	0	1	1	2	0	0	0	1	0	1	0	2	1	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	2	0
OTU7353	0	2	3	0	2	0	0	0	3	3	0	0	1	4	0	1	0	3	4	0	0	0	1	3	1	1	0	1	0	0	2	2	4	2	0	0	1	5	0	0	1	0	1	0	0	0	2	1	0	0	1	2	1	0	3	1	0	0	1	0	2	0	1	1	1	1	0	1	3	3	0	3	0	1	1	0	1	1	4	1
OTU7359	1	0	0	0	1	0	1	0	0	2	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	2	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7375	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1
OTU7376	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	1	2	0
OTU7381	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	1	0	0	0	1	2	0	0	1	0	0	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0
OTU7392	3	0	3	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	3	0	1	1	1	0	1	2	3	0	0	1	2	1	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	0	3	1	1	0	0	1	4	0	0	0	0	0	0	0	0	0	1	1	1	2	3	0	2	0	0	1	1	0	0	0
OTU7393	1	2	0	0	1	0	0	0	1	1	1	0	1	1	0	1	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	2	0	0	0	0	0	0	1	0	1	0	1	1	2	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	1	0	0
OTU7394	1	3	1	0	3	2	2	0	3	0	0	1	4	1	0	1	5	3	4	1	0	0	0	2	1	0	1	1	0	2	1	2	0	0	0	1	2	0	3	0	2	0	0	0	1	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	2	0	1	0	0	1	1	3	0	0	0	0	0	0	2	0	1	1	2	0
OTU7395	0	1	0	0	3	0	0	0	1	0	1	1	0	1	1	1	2	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0
OTU7403	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	1	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	2	2	0	0	0	0	0	1	0	1	1	0	1	1
OTU7410	0	0	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0
OTU7416	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	1	1	2	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU7422	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0	3	0	1	1	2	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	2	0	1	1	1	0	0	0	1	3	0	1	0
OTU7423	4	5	3	2	3	4	8	3	5	4	3	1	3	0	3	0	6	3	4	1	0	1	4	4	8	8	7	8	0	1	3	3	1	4	3	6	2	8	2	0	4	1	1	4	4	2	5	11	8	7	0	3	3	8	0	0	0	1	0	1	3	2	3	5	0	1	1	6	1	0	3	3	3	1	0	2	1	8	3	2
OTU7424	0	0	3	0	5	4	11	0	5	10	4	4	5	3	3	1	8	1	3	1	2	0	7	8	17	5	10	8	2	4	5	9	7	6	5	3	5	20	8	3	10	14	8	7	5	4	4	7	6	11	6	6	4	12	5	2	2	1	0	1	4	2	2	5	1	1	3	12	1	3	2	3	2	6	2	2	5	16	11	5
OTU743	2	4	3	1	3	0	4	1	4	3	1	0	2	2	0	2	3	2	2	0	0	0	0	4	7	2	3	6	0	2	3	3	1	1	1	4	2	2	3	1	1	2	1	0	3	0	1	6	4	2	1	3	0	3	0	1	0	0	0	0	1	0	1	3	0	1	1	2	0	2	1	2	0	0	2	1	2	2	1	3
OTU7440	6	18	34	16	62	32	91	22	49	74	28	41	20	47	17	31	48	20	35	13	9	3	33	40	53	43	49	69	15	10	39	44	22	33	24	79	21	68	44	6	23	48	19	27	32	11	19	41	29	24	7	17	26	46	10	6	3	5	1	4	34	14	15	43	6	11	28	37	6	14	16	28	7	9	7	1	28	36	51	23
OTU7443	0	0	1	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	1	0	1
OTU7449	2	2	5	0	4	1	4	1	4	8	2	2	6	3	1	2	2	0	4	1	0	0	1	0	1	3	0	1	6	0	1	1	1	3	1	2	1	1	0	1	2	1	2	4	2	2	2	3	3	1	3	2	1	4	1	1	1	0	0	0	2	2	1	0	1	4	1	3	1	3	2	3	1	0	0	3	1	3	2	2
OTU7452	1	1	0	1	2	3	2	3	4	1	1	0	2	5	0	1	1	1	1	1	0	0	0	4	2	0	2	0	2	0	0	3	0	1	0	0	0	1	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU747	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0
OTU7470	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU7471	1	6	9	3	3	6	17	9	19	16	4	9	6	7	5	3	18	2	7	3	4	0	7	6	20	12	6	17	7	3	7	13	14	6	9	24	5	12	6	1	6	13	4	6	10	3	6	11	6	5	5	8	2	8	3	2	6	2	0	1	10	1	2	8	0	2	9	17	2	2	5	5	6	5	3	3	4	7	8	3
OTU7475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU7478	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	3	1	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU7481	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7485	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	2	0	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0	1	0	2	0
OTU7503	0	0	1	0	1	1	1	0	2	7	0	4	0	3	0	2	0	0	0	0	0	0	1	2	0	2	2	2	0	0	4	1	0	1	0	2	0	3	3	0	0	7	1	0	3	0	3	0	0	2	1	1	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	2	0	0	1
OTU7505	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	2	1	0	0	1	0	0	2	0	1	1	0	0	1	0	1	2	1	0	2	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	2	0	0
OTU7508	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU7509	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0
OTU7510	0	0	0	0	0	0	0	0	0	2	0	1	1	1	0	2	1	0	4	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	1	2	0	0	0	1	0	1	0	0	0	0	1	0
OTU7513	2	0	0	0	1	2	1	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	2	2	0	0	1	0	0	1	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1
OTU7515	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	1	1	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1
OTU7520	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2
OTU7521	0	0	1	0	0	0	0	0	0	2	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0
OTU7526	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0
OTU7527	3	7	9	5	24	6	24	13	23	32	19	25	18	16	9	4	29	6	10	6	10	9	11	16	21	16	19	20	5	3	15	19	2	23	4	32	8	27	22	7	8	20	6	15	19	4	8	20	17	14	20	9	15	20	7	3	8	8	9	4	16	8	6	15	2	2	9	17	1	3	5	6	2	6	4	4	10	9	20	8
OTU7532	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU7544	0	0	2	0	1	0	1	0	0	2	1	0	0	1	0	1	0	0	0	0	0	0	3	2	2	4	2	2	1	2	1	4	1	1	1	4	0	1	2	0	1	2	0	1	0	0	2	1	2	4	0	2	0	3	3	0	1	2	0	0	2	1	0	4	2	0	3	2	0	0	3	3	2	2	2	1	4	1	3	4
OTU7549	1	6	5	0	6	1	5	3	10	12	3	9	11	2	3	4	7	2	11	7	11	9	15	13	14	17	11	15	7	5	10	11	9	12	15	10	3	22	12	4	7	10	14	12	18	7	11	6	19	5	2	4	11	12	9	5	8	3	11	3	8	4	4	7	0	4	7	16	5	7	6	5	8	6	7	5	7	3	10	6
OTU7551	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU7552	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	2	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
OTU7557	0	0	0	0	1	0	0	0	0	0	1	1	0	2	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
OTU7560	0	1	4	0	1	2	2	0	4	5	0	2	0	2	0	1	0	1	1	0	0	0	0	2	2	2	0	1	1	0	0	1	1	1	1	1	1	0	1	0	2	4	0	0	2	2	1	3	0	3	0	1	0	1	2	0	0	0	0	0	5	3	0	2	1	1	1	2	3	0	0	3	1	0	1	1	3	0	1	0
OTU7566	1	2	1	2	3	0	1	1	3	6	1	3	0	1	2	2	1	2	0	0	0	0	0	3	3	0	0	3	0	0	3	0	0	1	0	1	2	0	2	1	0	0	3	0	0	0	1	1	0	1	0	1	1	0	0	1	0	0	0	0	1	0	1	2	0	0	1	3	0	1	6	0	1	1	1	0	3	0	5	1
OTU7577	0	0	0	0	0	0	2	0	1	2	0	3	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	2	1	0	0	0	0	1	0	3	0	0	1	0	2	3	0	1	1	1	4	0	1	0	1	1	1	1	1	0	4	1	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	0	2	1	0	0	1	1
OTU7578	0	3	2	5	4	10	3	3	2	1	2	2	7	5	0	3	5	2	0	0	0	2	1	0	2	0	0	0	0	0	2	0	0	5	12	0	0	4	0	0	0	0	2	0	4	0	0	0	0	0	2	0	2	0	0	0	1	3	34	0	0	0	0	1	2	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0
OTU7611	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	1	0	1	0	0	0	0	1	1	0	0	1	2	0	2	2	2	1	0	1	0	2	0	0	2	1	0	1	3	0	2	4	1	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0
OTU7612	2	0	2	0	2	1	0	1	2	1	3	2	4	0	0	4	2	2	2	0	4	12	4	3	0	0	0	1	5	12	0	0	0	2	1	3	0	0	1	0	2	1	2	2	0	3	1	1	1	2	10	2	0	1	1	0	0	2	0	2	2	3	7	0	0	5	3	0	2	1	0	0	2	2	0	1	1	10	0	0
OTU7632	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0
OTU7641	0	0	1	0	2	0	0	0	1	5	2	1	0	12	1	0	0	0	0	0	0	1	2	0	7	5	2	9	4	0	1	2	0	6	2	11	4	6	5	0	2	5	1	1	0	4	2	1	8	1	4	0	26	1	0	0	0	0	3	0	0	0	1	0	0	0	2	1	0	2	2	2	0	1	0	0	1	1	2	0
OTU7644	13	22	19	2	22	10	38	11	31	37	19	19	21	25	12	12	21	8	19	8	2	0	11	13	17	17	14	28	14	4	10	16	5	21	7	15	17	19	8	0	16	24	4	13	19	8	17	21	25	24	8	19	9	23	5	8	1	2	0	0	16	13	10	12	3	11	9	16	4	3	8	10	4	11	2	3	14	14	20	10
OTU7649	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU7660	0	0	0	0	1	0	0	0	1	4	1	0	0	0	0	1	0	0	0	1	1	0	0	1	1	0	2	0	0	0	0	0	0	1	0	3	0	1	2	0	0	0	0	0	1	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	1	2	0
OTU7663	0	0	2	0	3	1	5	0	2	3	0	0	1	1	0	0	2	0	0	0	0	1	0	0	2	0	1	1	1	0	1	0	2	0	2	0	0	0	0	0	0	2	1	0	2	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1	0	0	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0
OTU7665	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7673	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU7678	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
OTU7684	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	3	0	0	0	3	1	2	1	0	0	4	1	1	0	0	0	0	1	0	1	4	1	0	3	2	0	0	2	2	0	2	0	1	1	1	2	1
OTU7687	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU7688	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	2	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	1	0	0	3	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
OTU7689	0	3	0	0	1	0	1	0	1	2	0	0	0	0	0	1	2	0	1	0	0	0	0	1	1	0	0	1	0	0	1	0	1	0	1	1	0	1	1	0	0	1	1	2	0	1	1	3	0	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	1	1	1	0	0	0	1	0	1	0
OTU7691	21	103	153	398	1093	532	89	1279	144	326	218	62	40	564	191	44	242	179	347	746	322	286	222	425	9	94	287	177	29	326	525	895	524	994	41	584	268	108	208	72	190	181	199	51	26	160	229	751	39	118	509	270	141	111	625	255	19	172	77	626	17	292	219	43	151	493	160	48	442	397	147	168	125	158	255	540	47	234	234	543
OTU7693	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0
OTU7695	0	2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	0	1	1	1	0	0	0	0	0	0	1	2	0	1	0	0	1	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0
OTU7698	0	1	0	0	0	0	1	1	1	1	0	0	1	1	0	1	4	0	0	0	0	0	1	2	2	1	1	3	2	0	0	0	1	4	1	1	2	0	1	0	0	5	1	2	0	0	4	2	1	0	2	3	1	2	0	1	1	2	0	0	0	0	0	2	0	0	0	1	1	1	3	1	1	1	0	0	1	1	2	3
OTU7699	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	8	1	3	0	1	0	0	0	1	0	1	0	0	1	2	0	0	0	0	1	0	2	0	1	0	0	2	0	11	1	0	2	1	0	1	5	0	4	3	0
